latitude,longitude,sector,cell,village,village_id,cell_id,sector_id
-1.446031002656169,29.582945143336335,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4462632683406607,29.579485953438233,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4454342242909985,29.580950757687727,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4470823152235226,29.58235752182702,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4470922338194585,29.57924174666692,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4497789892725257,29.57972630499756,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4479074867183468,29.581477382094,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4468881462984515,29.583539984630637,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4455635882130686,29.58037296087105,Kinigi,Kampanga,Nyejoro,289,25,6
-1.44477228706643,29.581630117190173,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4464810671769204,29.580147777880214,Kinigi,Kampanga,Nyejoro,289,25,6
-1.449687609694155,29.58650060225462,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4490660402911577,29.580844269701842,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4496907057405077,29.579067685672804,Kinigi,Kampanga,Nyejoro,289,25,6
-1.4476978325087988,29.576605579177144,Kinigi,Kampanga,Rubara,305,25,6
-1.450761781872319,29.57448760939578,Kinigi,Kampanga,Rubara,305,25,6
-1.4472401793773426,29.572992896044546,Kinigi,Kampanga,Rubara,305,25,6
-1.4498270015292487,29.577821101826725,Kinigi,Kampanga,Rubara,305,25,6
-1.4497899735266706,29.5754534908917,Kinigi,Kampanga,Rubara,305,25,6
-1.4498980658738116,29.57565358654509,Kinigi,Kampanga,Rubara,305,25,6
-1.4483635476169991,29.573909881367687,Kinigi,Kampanga,Rubara,305,25,6
-1.4497479229034758,29.574624389980045,Kinigi,Kampanga,Rubara,305,25,6
-1.4502782300556354,29.577074806199963,Kinigi,Kampanga,Rubara,305,25,6
-1.4487042474724385,29.57322810851104,Kinigi,Kampanga,Rubara,305,25,6
-1.447736450394219,29.576409657427693,Kinigi,Kampanga,Rubara,305,25,6
-1.4492713305737002,29.577231351686553,Kinigi,Kampanga,Rubara,305,25,6
-1.447451758746983,29.575249605492708,Kinigi,Kampanga,Rubara,305,25,6
-1.449704691664493,29.57671074822267,Kinigi,Kampanga,Rubara,305,25,6
-1.450615703873645,29.577025364696226,Kinigi,Kampanga,Rubara,305,25,6
-1.446802147581027,29.574350793230987,Kinigi,Kampanga,Rubara,305,25,6
-1.448623640296676,29.57502292926518,Kinigi,Kampanga,Rubara,305,25,6
-1.4499474073987897,29.576220971456518,Kinigi,Kampanga,Rubara,305,25,6
-1.4482536790921199,29.573299889885906,Kinigi,Kampanga,Rubara,305,25,6
-1.4496574957794233,29.573435344527727,Kinigi,Kampanga,Rubara,305,25,6
-1.4506447593310166,29.57592754552532,Kinigi,Kampanga,Rubara,305,25,6
-1.4503453173815775,29.57558920627951,Kinigi,Kampanga,Rubara,305,25,6
-1.4504904006536425,29.575610347669983,Kinigi,Kampanga,Rubara,305,25,6
-1.4479706889535007,29.577259017450835,Kinigi,Kampanga,Rubara,305,25,6
-1.4507213871485356,29.575501435815813,Kinigi,Kampanga,Rubara,305,25,6
-1.4480873156524356,29.575641432455534,Kinigi,Kampanga,Rubara,305,25,6
-1.4467454719013335,29.573137923328744,Kinigi,Kampanga,Rubara,305,25,6
-1.4472862675895712,29.57703980299292,Kinigi,Kampanga,Rubara,305,25,6
-1.451065322669129,29.575412223230515,Kinigi,Kampanga,Rubara,305,25,6
-1.449648320338229,29.573975943933128,Kinigi,Kampanga,Rubara,305,25,6
-1.450067139315385,29.574626653760188,Kinigi,Kampanga,Rubara,305,25,6
-1.4467030511823271,29.573010349141505,Kinigi,Kampanga,Rubara,305,25,6
-1.4512740742791816,29.574562874559696,Kinigi,Kampanga,Rubara,305,25,6
-1.4469348726585194,29.574974472382106,Kinigi,Kampanga,Rubara,305,25,6
-1.447679378696695,29.575943253914797,Kinigi,Kampanga,Rubara,305,25,6
-1.4510801185373512,29.575019515634935,Kinigi,Kampanga,Rubara,305,25,6
-1.449230947910864,29.57607518673497,Kinigi,Kampanga,Rubara,305,25,6
-1.4493147757030242,29.57387158948903,Kinigi,Kampanga,Rubara,305,25,6
-1.4474840289939714,29.576547786391092,Kinigi,Kampanga,Rubara,305,25,6
-1.4479235130452563,29.57266192371656,Kinigi,Kampanga,Rubara,305,25,6
-1.448814183446551,29.57725267310967,Kinigi,Kampanga,Rubara,305,25,6
-1.4489320772741652,29.573583042903135,Kinigi,Kampanga,Rubara,305,25,6
-1.449310255812077,29.575585782179278,Kinigi,Kampanga,Rubara,305,25,6
-1.4514842235852004,29.575293655474272,Kinigi,Kampanga,Rubara,305,25,6
-1.4505747336022181,29.573778594904894,Kinigi,Kampanga,Rubara,305,25,6
-1.4508878108322736,29.573796637355102,Kinigi,Kampanga,Rubara,305,25,6
-1.4503265719645504,29.574366330755584,Kinigi,Kampanga,Rubara,305,25,6
-1.4484272037514034,29.577956183898173,Kinigi,Kampanga,Rubara,305,25,6
-1.4478928438227046,29.57413249800769,Kinigi,Kampanga,Rubara,305,25,6
-1.4486498425471812,29.57448774829258,Kinigi,Kampanga,Rubara,305,25,6
-1.4424039632638965,29.579052448464942,Kinigi,Kampanga,Rugi,313,25,6
-1.4392634870127161,29.567619658166134,Kinigi,Kampanga,Rugi,313,25,6
-1.4343117898937792,29.5589629692042,Kinigi,Kampanga,Rugi,313,25,6
-1.442040232547224,29.563867508579076,Kinigi,Kampanga,Rugi,313,25,6
-1.4453000301099734,29.575618194584234,Kinigi,Kampanga,Rugi,313,25,6
-1.4343311379273884,29.561621382629017,Kinigi,Kampanga,Rugi,313,25,6
-1.441422211077644,29.558023823622477,Kinigi,Kampanga,Rugi,313,25,6
-1.4443128163694887,29.56145459668984,Kinigi,Kampanga,Rugi,313,25,6
-1.4357143456486394,29.559038242756245,Kinigi,Kampanga,Rugi,313,25,6
-1.4400594289506488,29.57604241034347,Kinigi,Kampanga,Rugi,313,25,6
-1.4323788314883854,29.56661944975035,Kinigi,Kampanga,Rugi,313,25,6
-1.4319939360162104,29.566470204102753,Kinigi,Kampanga,Rugi,313,25,6
-1.4322304868665334,29.556445077482934,Kinigi,Kampanga,Rugi,313,25,6
-1.4364734402669854,29.557732323880685,Kinigi,Kampanga,Rugi,313,25,6
-1.443865065047219,29.573979394088127,Kinigi,Kampanga,Rugi,313,25,6
-1.4332245928291392,29.555798117521526,Kinigi,Kampanga,Rugi,313,25,6
-1.4376887334819923,29.562968554710654,Kinigi,Kampanga,Rugi,313,25,6
-1.4367443985995754,29.55464564508637,Kinigi,Kampanga,Rugi,313,25,6
-1.4391318962101283,29.55643548981104,Kinigi,Kampanga,Rugi,313,25,6
-1.4415905224713843,29.56102712778166,Kinigi,Kampanga,Rugi,313,25,6
-1.438526620640672,29.55936820804593,Kinigi,Kampanga,Rugi,313,25,6
-1.4454044660394534,29.579711757487395,Kinigi,Kampanga,Rugi,313,25,6
-1.4426752934672036,29.564809480140536,Kinigi,Kampanga,Rugi,313,25,6
-1.4427404218681767,29.580071727963762,Kinigi,Kampanga,Rugi,313,25,6
-1.446533332645182,29.57092985910409,Kinigi,Kampanga,Rugi,313,25,6
-1.4418322100742282,29.557516959487558,Kinigi,Kampanga,Rugi,313,25,6
-1.4425272540484637,29.572785213899117,Kinigi,Kampanga,Rugi,313,25,6
-1.4373385871599196,29.571085258446693,Kinigi,Kampanga,Rugi,313,25,6
-1.4437333001968986,29.571656359086244,Kinigi,Kampanga,Rugi,313,25,6
-1.429745906831781,29.559464037943254,Kinigi,Kampanga,Rugi,313,25,6
-1.4356255560776725,29.554381170295937,Kinigi,Kampanga,Rugi,313,25,6
-1.43766087434854,29.558430989598456,Kinigi,Kampanga,Rugi,313,25,6
-1.438500836293665,29.561124329441906,Kinigi,Kampanga,Rugi,313,25,6
-1.4337460362102956,29.558624623208072,Kinigi,Kampanga,Rugi,313,25,6
-1.4405009047764943,29.559725391397183,Kinigi,Kampanga,Rugi,313,25,6
-1.4365336989500892,29.556668603863496,Kinigi,Kampanga,Rugi,313,25,6
-1.4434714599828717,29.57392738804785,Kinigi,Kampanga,Rugi,313,25,6
-1.4351523973179439,29.564215449807104,Kinigi,Kampanga,Rugi,313,25,6
-1.439481201742784,29.57157546486575,Kinigi,Kampanga,Rugi,313,25,6
-1.4332777268978678,29.568797184078964,Kinigi,Kampanga,Rugi,313,25,6
-1.4330615134487794,29.56010794800938,Kinigi,Kampanga,Rugi,313,25,6
-1.4420035857549516,29.557155855741446,Kinigi,Kampanga,Rugi,313,25,6
-1.4307450570955587,29.55303528676855,Kinigi,Kampanga,Rugi,313,25,6
-1.4395861210571048,29.55875512597494,Kinigi,Kampanga,Rugi,313,25,6
-1.444053234328464,29.57492923847622,Kinigi,Kampanga,Rugi,313,25,6
-1.4413631733247685,29.55797820016324,Kinigi,Kampanga,Rugi,313,25,6
-1.4382408196694525,29.560014334484304,Kinigi,Kampanga,Rugi,313,25,6
-1.4417270065995462,29.570466852028467,Kinigi,Kampanga,Rugi,313,25,6
-1.4420528473402892,29.572106964652622,Kinigi,Kampanga,Rugi,313,25,6
-1.4441369409378633,29.570115363358262,Kinigi,Kampanga,Rugi,313,25,6
-1.4479964746344494,29.56486554966465,Kinigi,Kampanga,Rutindo,336,25,6
-1.4494275282709574,29.566028661003422,Kinigi,Kampanga,Rutindo,336,25,6
-1.4531975888936217,29.5709904518943,Kinigi,Kampanga,Rutindo,336,25,6
-1.4441808594854413,29.56446888589734,Kinigi,Kampanga,Rutindo,336,25,6
-1.4441237911778215,29.56312989562074,Kinigi,Kampanga,Rutindo,336,25,6
-1.4519098988630947,29.56223891712548,Kinigi,Kampanga,Rutindo,336,25,6
-1.4456720982961624,29.560446938598503,Kinigi,Kampanga,Rutindo,336,25,6
-1.4513481637719985,29.565104042925835,Kinigi,Kampanga,Rutindo,336,25,6
-1.4527905088337594,29.56419196560681,Kinigi,Kampanga,Rutindo,336,25,6
-1.4469795525292386,29.562447635425812,Kinigi,Kampanga,Rutindo,336,25,6
-1.449584873947919,29.560320611522247,Kinigi,Kampanga,Rutindo,336,25,6
-1.454744348519387,29.56793675853345,Kinigi,Kampanga,Rutindo,336,25,6
-1.4440098280905191,29.564872681648595,Kinigi,Kampanga,Rutindo,336,25,6
-1.4460698972977806,29.566646543745097,Kinigi,Kampanga,Rutindo,336,25,6
-1.4524950432049906,29.56198908552567,Kinigi,Kampanga,Rutindo,336,25,6
-1.4441073653537637,29.566904476692788,Kinigi,Kampanga,Rutindo,336,25,6
-1.4494656166065945,29.56496038023495,Kinigi,Kampanga,Rutindo,336,25,6
-1.4468016688594116,29.559505802710774,Kinigi,Kampanga,Rutindo,336,25,6
-1.4542826669669324,29.565917993082113,Kinigi,Kampanga,Rutindo,336,25,6
-1.449083992762337,29.56761349808702,Kinigi,Kampanga,Rutindo,336,25,6
-1.447667712749467,29.559585952298335,Kinigi,Kampanga,Rutindo,336,25,6
-1.4528990204909973,29.570394862433805,Kinigi,Kampanga,Rutindo,336,25,6
-1.4535189321325253,29.565211731054774,Kinigi,Kampanga,Rutindo,336,25,6
-1.453438281651964,29.564531502350814,Kinigi,Kampanga,Rutindo,336,25,6
-1.4473773333454127,29.559339447279562,Kinigi,Kampanga,Rutindo,336,25,6
-1.4463516583428178,29.56479459681451,Kinigi,Kampanga,Rutindo,336,25,6
-1.4537866862016895,29.568810516129677,Kinigi,Kampanga,Rutindo,336,25,6
-1.4455413220739095,29.560769337398526,Kinigi,Kampanga,Rutindo,336,25,6
-1.4533693965436962,29.564416618840145,Kinigi,Kampanga,Rutindo,336,25,6
-1.4495190014433197,29.56110103708089,Kinigi,Kampanga,Rutindo,336,25,6
-1.4501512136817911,29.56782830959001,Kinigi,Kampanga,Rutindo,336,25,6
-1.4546476543758942,29.564341494514917,Kinigi,Kampanga,Rutindo,336,25,6
-1.455875129897031,29.565211611549998,Kinigi,Kampanga,Rutindo,336,25,6
-1.4525119472986368,29.570519555884953,Kinigi,Kampanga,Rutindo,336,25,6
-1.446496156614519,29.562148962127193,Kinigi,Kampanga,Rutindo,336,25,6
-1.4537534837866368,29.56612961241326,Kinigi,Kampanga,Rutindo,336,25,6
-1.448810981626063,29.56517486334618,Kinigi,Kampanga,Rutindo,336,25,6
-1.4533302053826151,29.56832368650111,Kinigi,Kampanga,Rutindo,336,25,6
-1.4477487156414188,29.56466571159842,Kinigi,Kampanga,Rutindo,336,25,6
-1.4534199221897186,29.567625102238708,Kinigi,Kampanga,Rutindo,336,25,6
-1.448167679141899,29.562661306505955,Kinigi,Kampanga,Rutindo,336,25,6
-1.4471423960481453,29.563628975198547,Kinigi,Kampanga,Rutindo,336,25,6
-1.4433940957078568,29.5668518617155,Kinigi,Kampanga,Rutindo,336,25,6
-1.4539719080933067,29.568016773077357,Kinigi,Kampanga,Rutindo,336,25,6
-1.452687261240755,29.569724917881853,Kinigi,Kampanga,Rutindo,336,25,6
-1.4513434551650575,29.562511299629648,Kinigi,Kampanga,Rutindo,336,25,6
-1.4457002919726878,29.566653183228325,Kinigi,Kampanga,Rutindo,336,25,6
-1.4460976130394343,29.562279639658115,Kinigi,Kampanga,Rutindo,336,25,6
-1.4508649456193092,29.567208313696508,Kinigi,Kampanga,Rutindo,336,25,6
-1.4439972533153198,29.56297440912309,Kinigi,Kampanga,Rutindo,336,25,6
-1.4186105187909803,29.550827756388923,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4203156992481345,29.551781937083817,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4131792020503644,29.55051804241944,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4086716019655248,29.545246170027745,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4131333390943477,29.55082149507274,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4158304814285936,29.552730526301367,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4051083058091787,29.54477451171494,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.412881732375428,29.550223794598537,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.420890961361763,29.553585553771732,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.424455775792623,29.556408488016533,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4196439217122683,29.55494401864503,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4168685043954052,29.55134382059342,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4223013431459595,29.55373908105617,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4252524012785315,29.553734382515774,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.413927253746054,29.54940233599488,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4206245948020775,29.554243213974857,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4218857001318426,29.552283895655034,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.420789256372182,29.55528197530653,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4230768178004638,29.557031905496114,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4270757215923635,29.55607960384935,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4257484216141496,29.55600652540848,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4135174583219248,29.550275500327952,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4117547800872596,29.5478882038972,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4194490183948232,29.555054630116903,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4221495510094329,29.556122448317083,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4202002572503591,29.554380680298216,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4073822158058713,29.547161912435723,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.407220168468503,29.544940666536142,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4104664842009529,29.548027390080527,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4048096113311228,29.543676378271535,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4151931196415148,29.55254452683558,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4255440225631046,29.557054736562694,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4129036352086244,29.55219893914781,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4156838384001398,29.549078947540682,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.412798776524624,29.551073524018246,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4266285723506191,29.55600062416865,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4166611757875236,29.552580824388215,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4201220558466674,29.552341619431566,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4174787116496201,29.551094742417188,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4077809769390461,29.546336780194245,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4253506731668997,29.554052226876486,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4055300562014321,29.545958515605562,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.42049148976951,29.553037128160256,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4190033412042862,29.55070119007985,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4215998902031781,29.55443402385223,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.427518360271803,29.55576459035442,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4067758515598825,29.545020531230023,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4118577848190104,29.5486672355112,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4131661309085466,29.552090675815215,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.4071448523666346,29.544021355144622,Kinigi,Nyabigoma,Cyabirego,48,50,6
-1.441640903703319,29.527920052639086,Kinigi,Nyabigoma,Gahura,60,50,6
-1.437382938799117,29.52500328064971,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4431011186649498,29.525421526844028,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4380858543221526,29.527974262355347,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4392063552856234,29.527376088353467,Kinigi,Nyabigoma,Gahura,60,50,6
-1.438487236416293,29.528938865378965,Kinigi,Nyabigoma,Gahura,60,50,6
-1.436729994202277,29.523832318112888,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4395029841807574,29.528242745814833,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4405983308280672,29.531318362853362,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4367100277134734,29.530703390012754,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4351385139007409,29.530858734715927,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4404136752979777,29.526156796779993,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4401692452119532,29.528469635977917,Kinigi,Nyabigoma,Gahura,60,50,6
-1.440623419978921,29.532089859834187,Kinigi,Nyabigoma,Gahura,60,50,6
-1.437296326812161,29.523967365406538,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4409202015643992,29.531424685662632,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4380362364153976,29.528267439399045,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4388403673345753,29.531749680552668,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4375567318838853,29.526853072463656,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4361236906465469,29.529714317165155,Kinigi,Nyabigoma,Gahura,60,50,6
-1.436178152757333,29.529834509136858,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4389704696136398,29.529907014977155,Kinigi,Nyabigoma,Gahura,60,50,6
-1.436965619776043,29.53166178922963,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4381395747229968,29.522859053317667,Kinigi,Nyabigoma,Gahura,60,50,6
-1.440138522352109,29.525376316308606,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4358741711955847,29.52745584773458,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4390311517966616,29.527950062299443,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4383449374324107,29.52565872370376,Kinigi,Nyabigoma,Gahura,60,50,6
-1.441280428380133,29.525047782976984,Kinigi,Nyabigoma,Gahura,60,50,6
-1.440421991911442,29.530849960866835,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4354596040179852,29.529496681266263,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4408791174745894,29.527105419860597,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4374206000043563,29.523693656232552,Kinigi,Nyabigoma,Gahura,60,50,6
-1.436894138268586,29.52802935384466,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4406209670314292,29.524919421247635,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4376228510553857,29.524167982817566,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4382433048104128,29.522801154843926,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4403780130935266,29.523504327429652,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4431183528499332,29.524788915837068,Kinigi,Nyabigoma,Gahura,60,50,6
-1.436791517785293,29.529096917853494,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4376824075077816,29.52557721533394,Kinigi,Nyabigoma,Gahura,60,50,6
-1.440369301882435,29.53106429573387,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4424841942623579,29.52820575078231,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4410919252272612,29.525633168256974,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4366665450844995,29.528889240575676,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4359927458478916,29.530310272900344,Kinigi,Nyabigoma,Gahura,60,50,6
-1.443284844622072,29.525580712387686,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4375417859924542,29.52692010546865,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4408169351490445,29.52425085195617,Kinigi,Nyabigoma,Gahura,60,50,6
-1.4379296589519526,29.52950350674114,Kinigi,Nyabigoma,Gahura,60,50,6
-1.427130624021848,29.550947023390915,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4293387408084126,29.552167943837148,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4263422825768823,29.54879940055066,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.427955768294828,29.550583958367177,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4330256532278112,29.54630006069106,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4272964911366681,29.551053324983847,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4312995807260187,29.5439617164916,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4283232513688273,29.54358443874678,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4274219268305204,29.546128734388503,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4287668481375748,29.54664660303519,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4335077744984885,29.54639702787422,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4283584927010335,29.546479716916608,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4315681852642135,29.546529529110668,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4287107924799045,29.545957922259895,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.433127280102101,29.54766548125917,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4280713860395546,29.547095172903635,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4283456348385495,29.54736719097217,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.42981195744983,29.542267786200785,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4311892122798933,29.54454754084426,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.431294689329291,29.542778400208775,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.428556557660177,29.54290866334504,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4271667040621516,29.546282662168057,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4303811143998562,29.543935428722804,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.43416072807191,29.54657342741454,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4351912920965157,29.543431522874094,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4335908840277911,29.543976325382634,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.428201579639791,29.54794389169964,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4286513095530673,29.54839765505322,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4298626103877279,29.55190681689606,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4297324997718621,29.552109475718424,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4295022787802274,29.545199554803496,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4265106009939121,29.55054244883075,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4256528050234045,29.54799909509815,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4252874193274523,29.550062990356352,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4271396467196393,29.54975048041233,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4301107709446015,29.549255929374123,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4281695892310673,29.548200411805784,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4293559054134395,29.546227972474124,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4337426019363606,29.54605726568953,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4312965710367245,29.545349020798966,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4308066283128333,29.54576272063068,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4257089187419292,29.5501082138392,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4261223645413803,29.547043653238614,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4279102317847892,29.545364142628944,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4269884383433324,29.54573124739245,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4282415990563715,29.54321780760332,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.429875546668677,29.545199909234423,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.434041801854489,29.541905724639005,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.432234494874646,29.54585376813958,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4308905672053005,29.545549598951414,Kinigi,Nyabigoma,Gasizi,71,50,6
-1.4173641949262583,29.565429371221207,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.4096616221713465,29.56094998787511,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.4074659216962102,29.564992458092696,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.4128031600358566,29.554603494863493,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.3946622125310904,29.553491400381652,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.4096525488654787,29.553454153963713,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.4010637821334873,29.546649847285114,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.4182333312003046,29.55644378199357,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.4145733113055639,29.553437026878026,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.404789350991865,29.553974456565676,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.4040362416031427,29.562582593024878,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.4114618972768918,29.55692928167952,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.4118175798768988,29.56855726200301,Kinigi,Nyabigoma,Kabatwa,107,50,6
-1.4098115121633286,29.562264929240293,Kinigi,Nyabigoma,Kabatwa,107,50,6
